# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4353932	4354978	+					rfaF		ATE40_RS20385	1047		old_locus_tag=ATE40_020385
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4353932	4354978	+	WP_063918321.1	WP_063918321.1		ADP-heptose--LPS heptosyltransferase RfaF	rfaF		ATE40_RS20385	1047	348	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4354981	4355946	+					rfaC		ATE40_RS20390	966		old_locus_tag=ATE40_020390
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4354981	4355946	+	WP_019452210.1	WP_019452210.1		lipopolysaccharide heptosyltransferase RfaC	rfaC		ATE40_RS20390	966	321	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4355943	4357109	+							ATE40_RS20395	1167		old_locus_tag=ATE40_020395
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4355943	4357109	+	WP_063918320.1	WP_063918320.1		glycosyltransferase			ATE40_RS20395	1167	388	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4357138	4358379	+							ATE40_RS20400	1242		old_locus_tag=ATE40_020400
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4357138	4358379	+	WP_063918319.1	WP_063918319.1		O-antigen ligase family protein			ATE40_RS20400	1242	413	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4358376	4359353	+							ATE40_RS20405	978		old_locus_tag=ATE40_020405
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4358376	4359353	+	WP_063918318.1	WP_063918318.1		glycosyltransferase			ATE40_RS20405	978	325	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4359390	4360484	-							ATE40_RS20410	1095		old_locus_tag=ATE40_020410
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4359390	4360484	-	WP_063918317.1	WP_063918317.1		glycosyltransferase family 9 protein			ATE40_RS20410	1095	364	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4360493	4361449	-							ATE40_RS20415	957		old_locus_tag=ATE40_020415
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4360493	4361449	-	WP_019452205.1	WP_019452205.1		polysaccharide deacetylase family protein			ATE40_RS20415	957	318	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4361660	4362742	+					rfaQ		ATE40_RS20420	1083		old_locus_tag=ATE40_020420
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4361660	4362742	+	WP_019452204.1	WP_019452204.1		putative lipopolysaccharide heptosyltransferase III	rfaQ		ATE40_RS20420	1083	360	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4362739	4363866	+							ATE40_RS20425	1128		old_locus_tag=ATE40_020425
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4362739	4363866	+	WP_063918316.1	WP_063918316.1		glycosyltransferase family 4 protein			ATE40_RS20425	1128	375	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4363869	4364969	+							ATE40_RS20430	1101		old_locus_tag=ATE40_020430
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4363869	4364969	+	WP_063918315.1	WP_063918315.1		glycosyltransferase			ATE40_RS20430	1101	366	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4365014	4366027	-							ATE40_RS20435	1014		old_locus_tag=ATE40_020435
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4365014	4366027	-	WP_063918314.1	WP_063918314.1		glycosyltransferase family 9 protein			ATE40_RS20435	1014	337	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4366153	4367430	+					waaA		ATE40_RS20440	1278		old_locus_tag=ATE40_020440
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4366153	4367430	+	WP_019452200.1	WP_019452200.1		lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	waaA		ATE40_RS20440	1278	425	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4367431	4368204	+							ATE40_RS20445	774		old_locus_tag=ATE40_020445
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4367431	4368204	+	WP_063918313.1	WP_063918313.1		glycosyltransferase family 2 protein			ATE40_RS20445	774	257	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4368208	4368693	+					coaD		ATE40_RS20450	486		old_locus_tag=ATE40_020450
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4368208	4368693	+	WP_004931181.1	WP_004931181.1		pantetheine-phosphate adenylyltransferase	coaD		ATE40_RS20450	486	161	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4368697	4369512	-					mutM		ATE40_RS20455	816		old_locus_tag=ATE40_020455
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4368697	4369512	-	WP_025160307.1	WP_025160307.1		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	mutM		ATE40_RS20455	816	271	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4369594	4369761	-					rpmG		ATE40_RS20460	168		old_locus_tag=ATE40_020460
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4369594	4369761	-	WP_002442576.1	WP_002442576.1		50S ribosomal protein L33	rpmG		ATE40_RS20460	168	55	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4369773	4370009	-					rpmB		ATE40_RS24385	237		
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4369773	4370009	-	WP_004931195.1	WP_004931195.1		50S ribosomal protein L28	rpmB		ATE40_RS24385	237	78	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4370272	4370955	-					radC		ATE40_RS20465	684		old_locus_tag=ATE40_020465
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4370272	4370955	-	WP_004931197.1	WP_004931197.1		DNA repair protein RadC	radC		ATE40_RS20465	684	227	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4371139	4372356	+					coaBC		ATE40_RS20470	1218		old_locus_tag=ATE40_020470
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4371139	4372356	+	WP_043129414.1	WP_043129414.1		bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC		ATE40_RS20470	1218	405	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4372334	4372792	+					dut		ATE40_RS20475	459		old_locus_tag=ATE40_020475
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4372334	4372792	+	WP_015379440.1	WP_015379440.1		dUTP diphosphatase	dut		ATE40_RS20475	459	152	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4373044	4373640	+					slmA		ATE40_RS20480	597		old_locus_tag=ATE40_020480
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4373044	4373640	+	WP_004931203.1	WP_004931203.1		nucleoid occlusion factor SlmA	slmA		ATE40_RS20480	597	198	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4373672	4374313	-					pyrE		ATE40_RS20485	642		old_locus_tag=ATE40_020485
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4373672	4374313	-	WP_063918312.1	WP_063918312.1		orotate phosphoribosyltransferase	pyrE		ATE40_RS20485	642	213	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4374410	4375126	-					rph		ATE40_RS20490	717		old_locus_tag=ATE40_020490
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4374410	4375126	-	WP_063918311.1	WP_063918311.1		ribonuclease PH	rph		ATE40_RS20490	717	238	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4375253	4376116	+							ATE40_RS20495	864		old_locus_tag=ATE40_020495
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4375253	4376116	+	WP_015379441.1	WP_015379441.1		YicC family protein			ATE40_RS20495	864	287	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4376172	4376561	-							ATE40_RS20500	390		old_locus_tag=ATE40_020500
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4376172	4376561	-	WP_019452194.1	WP_019452194.1		hypothetical protein			ATE40_RS20500	390	129	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4376911	4378095	+							ATE40_RS20505	1185		old_locus_tag=ATE40_020505
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4376911	4378095	+	WP_004931212.1	WP_004931212.1		nucleoside transporter			ATE40_RS20505	1185	394	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4378130	4378567	-							ATE40_RS20510	438		old_locus_tag=ATE40_020510
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4378130	4378567	-	WP_063918310.1	WP_063918310.1		DUF3574 domain-containing protein			ATE40_RS20510	438	145	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4378821	4379438	+							ATE40_RS20515	618		old_locus_tag=ATE40_020515
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4378821	4379438	+	WP_019452191.1	WP_019452191.1		trimeric intracellular cation channel family protein			ATE40_RS20515	618	205	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4379650	4380273	+					gmk		ATE40_RS20520	624		old_locus_tag=ATE40_020520
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4379650	4380273	+	WP_004931218.1	WP_004931218.1		guanylate kinase	gmk		ATE40_RS20520	624	207	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4380328	4380603	+					rpoZ		ATE40_RS20525	276		old_locus_tag=ATE40_020525
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4380328	4380603	+	WP_004931221.1	WP_004931221.1		DNA-directed RNA polymerase subunit omega	rpoZ		ATE40_RS20525	276	91	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4380622	4382733	+					spoT		ATE40_RS20530	2112		old_locus_tag=ATE40_020530
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4380622	4382733	+	WP_019452189.1	WP_019452189.1		bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	spoT		ATE40_RS20530	2112	703	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4382739	4383434	+					trmH		ATE40_RS20535	696		old_locus_tag=ATE40_020535
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4382739	4383434	+	WP_004931227.1	WP_004931227.1		tRNA (guanosine(18)-2'-O)-methyltransferase TrmH	trmH		ATE40_RS20535	696	231	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4383431	4385512	+					recG		ATE40_RS20540	2082		old_locus_tag=ATE40_020540
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4383431	4385512	+	WP_063918309.1	WP_063918309.1		ATP-dependent DNA helicase RecG	recG		ATE40_RS20540	2082	693	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4385556	4386767	-					gltS		ATE40_RS20545	1212		old_locus_tag=ATE40_020545
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4385556	4386767	-	WP_019452187.1	WP_019452187.1		sodium/glutamate symporter	gltS		ATE40_RS20545	1212	403	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4387008	4388408	+							ATE40_RS20550	1401		old_locus_tag=ATE40_020550
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4387008	4388408	+	WP_063918308.1	WP_063918308.1		NCS2 family protein			ATE40_RS20550	1401	466	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4388537	4390198	+							ATE40_RS20555	1662		old_locus_tag=ATE40_020555
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4388537	4390198	+	WP_063918307.1	WP_063918307.1		AsmA family protein			ATE40_RS20555	1662	553	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4390237	4391184	-					fabY		ATE40_RS20560	948		old_locus_tag=ATE40_020560
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4390237	4391184	-	WP_004931235.1	WP_004931235.1		fatty acid biosynthesis protein FabY	fabY		ATE40_RS20560	948	315	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4391206	4391643	-					dtd		ATE40_RS20565	438		old_locus_tag=ATE40_020565
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4391206	4391643	-	WP_063918306.1	WP_063918306.1		D-aminoacyl-tRNA deacylase	dtd		ATE40_RS20565	438	145	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4391640	4392533	-							ATE40_RS20570	894		old_locus_tag=ATE40_020570
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4391640	4392533	-	WP_063918305.1	WP_063918305.1		virulence factor BrkB family protein			ATE40_RS20570	894	297	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4392585	4393175	-					yihX		ATE40_RS20575	591		old_locus_tag=ATE40_020575
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4392585	4393175	-	WP_004931242.1	WP_004931242.1		glucose-1-phosphatase	yihX		ATE40_RS20575	591	196	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4393342	4395165	-					typA		ATE40_RS20580	1824		old_locus_tag=ATE40_020580
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4393342	4395165	-	WP_004931243.1	WP_004931243.1		ribosome-dependent GTPase TypA	typA		ATE40_RS20580	1824	607	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4395536	4396945	+					glnA		ATE40_RS20585	1410		old_locus_tag=ATE40_020585
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4395536	4396945	+	WP_019452181.1	WP_019452181.1		glutamate--ammonia ligase	glnA		ATE40_RS20585	1410	469	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4397139	4398188	+					glnL		ATE40_RS20590	1050		old_locus_tag=ATE40_020590
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4397139	4398188	+	WP_004931246.1	WP_004931246.1		nitrogen regulation protein NR(II)	glnL		ATE40_RS20590	1050	349	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4398197	4399609	+					glnG		ATE40_RS20595	1413		old_locus_tag=ATE40_020595
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4398197	4399609	+	WP_004931248.1	WP_004931248.1		nitrogen regulation protein NR(I)	glnG		ATE40_RS20595	1413	470	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4399723	4399845	+							ATE40_RS24810	123		
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4399723	4399845	+	WP_015379453.1	WP_015379453.1		YshB family small membrane protein			ATE40_RS24810	123	40	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4399880	4401253	-					hemN		ATE40_RS20600	1374		old_locus_tag=ATE40_020600
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4399880	4401253	-	WP_063918304.1	WP_063918304.1		oxygen-independent coproporphyrinogen III oxidase	hemN		ATE40_RS20600	1374	457	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4401436	4401978	-					yihI		ATE40_RS20605	543		old_locus_tag=ATE40_020605
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4401436	4401978	-	WP_025160303.1	WP_025160303.1		Der GTPase-activating protein YihI	yihI		ATE40_RS20605	543	180	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4402713	4403357	+					yihA		ATE40_RS20615	645		old_locus_tag=ATE40_020615
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4402713	4403357	+	WP_019452177.1	WP_019452177.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		ATE40_RS20615	645	214	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4403864	4406662	-					polA		ATE40_RS20620	2799		old_locus_tag=ATE40_020620
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4403864	4406662	-	WP_063918303.1	WP_063918303.1		DNA polymerase I	polA		ATE40_RS20620	2799	932	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4407160	4408056	+							ATE40_RS20625	897		old_locus_tag=ATE40_020625
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4407160	4408056	+	WP_015379457.1	WP_015379457.1		acyltransferase			ATE40_RS20625	897	298	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4408098	4408721	-					dsbA		ATE40_RS20630	624		old_locus_tag=ATE40_020630
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4408098	4408721	-	WP_004931264.1	WP_004931264.1		thiol:disulfide interchange protein DsbA	dsbA		ATE40_RS20630	624	207	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4408751	4409737	-							ATE40_RS20635	987		old_locus_tag=ATE40_020635
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4408751	4409737	-	WP_063918302.1	WP_063918302.1		serine/threonine protein kinase			ATE40_RS20635	987	328	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4409836	4410105	-							ATE40_RS20640	270		old_locus_tag=ATE40_020640
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4409836	4410105	-	WP_004931268.1	WP_004931268.1		YihD family protein			ATE40_RS20640	270	89	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4410254	4410844	+					mobA		ATE40_RS20645	591		old_locus_tag=ATE40_020645
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4410254	4410844	+	WP_063918301.1	WP_063918301.1		molybdenum cofactor guanylyltransferase MobA	mobA		ATE40_RS20645	591	196	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4410841	4411359	+					mobB		ATE40_RS20650	519		old_locus_tag=ATE40_020650
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4410841	4411359	+	WP_019452171.1	WP_019452171.1		molybdopterin-guanine dinucleotide biosynthesis protein MobB	mobB		ATE40_RS20650	519	172	
gene	rRNA	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4411432	4411547	-					rrf		ATE40_RS20655	116		old_locus_tag=ATE40_020655
rRNA		GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4411432	4411547	-				5S ribosomal RNA	rrf		ATE40_RS20655	116		
gene	rRNA	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4411723	4414630	-							ATE40_RS20660	2908		old_locus_tag=ATE40_020660
rRNA		GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4411723	4414630	-				23S ribosomal RNA			ATE40_RS20660	2908		
gene	tRNA	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4414838	4414913	-							ATE40_RS20665	76		old_locus_tag=ATE40_020665
tRNA		GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4414838	4414913	-				tRNA-Ala			ATE40_RS20665	76		anticodon=TGC
gene	tRNA	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4414952	4415028	-							ATE40_RS20670	77		old_locus_tag=ATE40_020670
tRNA		GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4414952	4415028	-				tRNA-Ile			ATE40_RS20670	77		anticodon=GAT
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4415650	4416339	+							ATE40_RS20675	690		old_locus_tag=ATE40_020675
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4415650	4416339	+	WP_019455463.1	WP_019455463.1		FadR family transcriptional regulator			ATE40_RS20675	690	229	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4416407	4417822	+					mdtD		ATE40_RS20680	1416		old_locus_tag=ATE40_020680
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4416407	4417822	+	WP_025160302.1	WP_025160302.1		multidrug transporter subunit MdtD	mdtD		ATE40_RS20680	1416	471	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4417819	4418820	-					rbsR		ATE40_RS20685	1002		old_locus_tag=ATE40_020685
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4417819	4418820	-	WP_063918286.1	WP_063918286.1		ribose operon transcriptional repressor RbsR	rbsR		ATE40_RS20685	1002	333	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4418825	4419751	-					rbsK		ATE40_RS20690	927		old_locus_tag=ATE40_020690
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4418825	4419751	-	WP_063918285.1	WP_063918285.1		ribokinase	rbsK		ATE40_RS20690	927	308	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4419813	4420700	-					rbsB		ATE40_RS20695	888		old_locus_tag=ATE40_020695
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4419813	4420700	-	WP_025160300.1	WP_025160300.1		ribose ABC transporter substrate-binding protein RbsB	rbsB		ATE40_RS20695	888	295	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4420725	4421693	-					rbsC		ATE40_RS20700	969		old_locus_tag=ATE40_020700
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4420725	4421693	-	WP_019455467.1	WP_019455467.1		ribose ABC transporter permease	rbsC		ATE40_RS20700	969	322	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4421700	4423205	-					rbsA		ATE40_RS20705	1506		old_locus_tag=ATE40_020705
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4421700	4423205	-	WP_019455468.1	WP_019455468.1		ribose ABC transporter ATP-binding protein RbsA	rbsA		ATE40_RS20705	1506	501	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4423213	4423632	-					rbsD		ATE40_RS20710	420		old_locus_tag=ATE40_020710
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4423213	4423632	-	WP_019455469.1	WP_019455469.1		D-ribose pyranase	rbsD		ATE40_RS20710	420	139	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4423806	4425674	-					kup		ATE40_RS20715	1869		old_locus_tag=ATE40_020715
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4423806	4425674	-	WP_015379467.1	WP_015379467.1		low affinity potassium transporter Kup	kup		ATE40_RS20715	1869	622	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4425958	4427466	+					ravA		ATE40_RS20720	1509		old_locus_tag=ATE40_020720
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4425958	4427466	+	WP_139285596.1	WP_139285596.1		ATPase RavA	ravA		ATE40_RS20720	1509	502	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4427469	4428932	+					viaA		ATE40_RS20725	1464		old_locus_tag=ATE40_020725
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4427469	4428932	+	WP_019455471.1	WP_019455471.1		ATPase RavA stimulator ViaA	viaA		ATE40_RS20725	1464	487	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4428939	4429931	-					asnA		ATE40_RS20730	993		old_locus_tag=ATE40_020730
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4428939	4429931	-	WP_019455472.1	WP_019455472.1		aspartate--ammonia ligase	asnA		ATE40_RS20730	993	330	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4430087	4430548	+					asnC		ATE40_RS20735	462		old_locus_tag=ATE40_020735
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4430087	4430548	+	WP_004933786.1	WP_004933786.1		transcriptional regulator AsnC	asnC		ATE40_RS20735	462	153	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4430649	4431089	+					mioC		ATE40_RS20740	441		old_locus_tag=ATE40_020740
CDS	with_protein	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4430649	4431089	+	WP_019455473.1	WP_019455473.1		FMN-binding protein MioC	mioC		ATE40_RS20740	441	146	
gene	protein_coding	GCF_001642805.2	Primary Assembly	chromosome		NZ_CP016948.1	4431470	4433359	+					mnmG		ATE40_RS20745	1890		old_locus_tag=ATE40_020745
