# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4645872	4646807	-					aaeA		CKW09_RS21815	936		old_locus_tag=SAMEA4384070_04362
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4645872	4646807	-	WP_061797052.1	WP_061797052.1		p-hydroxybenzoic acid efflux pump subunit AaeA	aaeA		CKW09_RS21815	936	311	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4646815	4647018	-							CKW09_RS21820	204		old_locus_tag=SAMEA4384070_04363
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4646815	4647018	-	WP_004948617.1	WP_004948617.1		AaeX family protein			CKW09_RS21820	204	67	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4647326	4648237	+					aaeR		CKW09_RS21825	912		old_locus_tag=SAMEA4384070_04364
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4647326	4648237	+	WP_061797051.1	WP_061797051.1		HTH-type transcriptional activator AaeR	aaeR		CKW09_RS21825	912	303	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4648228	4648578	-							CKW09_RS21830	351		old_locus_tag=SAMEA4384070_04365
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4648228	4648578	-	WP_154899686.1	WP_154899686.1		hypothetical protein			CKW09_RS21830	351	116	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4648781	4649725	+							CKW09_RS21835	945		old_locus_tag=SAMEA4384070_04366
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4648781	4649725	+	WP_095099445.1	WP_095099445.1		nucleoside hydrolase			CKW09_RS21835	945	314	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4649778	4651223	-					tldD		CKW09_RS21840	1446		old_locus_tag=SAMEA4384070_04367
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4649778	4651223	-	WP_061797047.1	WP_061797047.1		metalloprotease TldD	tldD		CKW09_RS21840	1446	481	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4651231	4652091	-							CKW09_RS21845	861		old_locus_tag=SAMEA4384070_04368
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4651231	4652091	-	WP_061797045.1	WP_061797045.1		carbon-nitrogen hydrolase family protein			CKW09_RS21845	861	286	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4652088	4655900	-					yhdP		CKW09_RS21850	3813		old_locus_tag=SAMEA4384070_04369
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4652088	4655900	-	WP_095099448.1	WP_095099448.1		AsmA2 domain-containing protein YhdP	yhdP		CKW09_RS21850	3813	1270	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4655990	4657459	-					rng		CKW09_RS21855	1470		old_locus_tag=SAMEA4384070_04370
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4655990	4657459	-	WP_061797043.1	WP_061797043.1		ribonuclease G	rng		CKW09_RS21855	1470	489	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4657498	4658088	-							CKW09_RS21860	591		old_locus_tag=SAMEA4384070_04371
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4657498	4658088	-	WP_095099451.1	WP_095099451.1		Maf-like protein			CKW09_RS21860	591	196	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4658099	4658587	-					mreD		CKW09_RS21865	489		old_locus_tag=SAMEA4384070_04372
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4658099	4658587	-	WP_061797040.1	WP_061797040.1		rod shape-determining protein MreD	mreD		CKW09_RS21865	489	162	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4658584	4659597	-					mreC		CKW09_RS21870	1014		old_locus_tag=SAMEA4384070_04373
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4658584	4659597	-	WP_061797039.1	WP_061797039.1		rod shape-determining protein MreC	mreC		CKW09_RS21870	1014	337	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4659692	4660735	-					mreB		CKW09_RS21875	1044		old_locus_tag=SAMEA4384070_04374
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4659692	4660735	-	WP_003855260.1	WP_003855260.1		rod shape-determining protein MreB	mreB		CKW09_RS21875	1044	347	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4661150	4663081	-					csrD		CKW09_RS21880	1932		old_locus_tag=SAMEA4384070_04375
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4661150	4663081	-	WP_061797038.1	WP_061797038.1		RNase E specificity factor CsrD	csrD		CKW09_RS21880	1932	643	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4663371	4664348	+							CKW09_RS21885	978		old_locus_tag=SAMEA4384070_04376
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4663371	4664348	+	WP_061797036.1	WP_061797036.1		oxidoreductase			CKW09_RS21885	978	325	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4664473	4665474	+					msrP		CKW09_RS21890	1002		old_locus_tag=SAMEA4384070_04377
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4664473	4665474	+	WP_061797098.1	WP_061797098.1		protein-methionine-sulfoxide reductase catalytic subunit MsrP	msrP		CKW09_RS21890	1002	333	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4665475	4666074	+					msrQ		CKW09_RS21895	600		old_locus_tag=SAMEA4384070_04378
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4665475	4666074	+	WP_095099454.1	WP_095099454.1		protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	msrQ		CKW09_RS21895	600	199	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4666361	4666813	+					aroQ		CKW09_RS21900	453		old_locus_tag=SAMEA4384070_04379
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4666361	4666813	+	WP_061797034.1	WP_061797034.1		type II 3-dehydroquinate dehydratase	aroQ		CKW09_RS21900	453	150	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4666846	4667313	+					accB		CKW09_RS21905	468		old_locus_tag=SAMEA4384070_04380
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4666846	4667313	+	WP_061797033.1	WP_061797033.1		acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		CKW09_RS21905	468	155	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4667325	4668674	+					accC		CKW09_RS21910	1350		old_locus_tag=SAMEA4384070_04381
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4667325	4668674	+	WP_061797032.1	WP_061797032.1		acetyl-CoA carboxylase biotin carboxylase subunit	accC		CKW09_RS21910	1350	449	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4668915	4669157	+							CKW09_RS21915	243		old_locus_tag=SAMEA4384070_04382
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4668915	4669157	+	WP_073970405.1	WP_073970405.1		YhdT family protein			CKW09_RS21915	243	80	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4669147	4670592	+					panF		CKW09_RS21920	1446		old_locus_tag=SAMEA4384070_04383
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4669147	4670592	+	WP_061800689.1	WP_061800689.1		sodium/pantothenate symporter	panF		CKW09_RS21920	1446	481	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4670604	4671485	+					prmA		CKW09_RS21925	882		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4670604	4671485	+	WP_061800687.1	WP_061800687.1		50S ribosomal protein L11 methyltransferase	prmA		CKW09_RS21925	882	293	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4671870	4672835	+					dusB		CKW09_RS21930	966		old_locus_tag=SAMEA4384070_04385
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4671870	4672835	+	WP_061800686.1	WP_061800686.1		tRNA dihydrouridine synthase DusB	dusB		CKW09_RS21930	966	321	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4672857	4673153	+					fis		CKW09_RS21935	297		old_locus_tag=SAMEA4384070_04386
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4672857	4673153	+	WP_000462905.1	WP_000462905.1		DNA-binding transcriptional regulator Fis	fis		CKW09_RS21935	297	98	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4673281	4673610	-							CKW09_RS21940	330		old_locus_tag=SAMEA4384070_04387
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4673281	4673610	-	WP_061800684.1	WP_061800684.1		hypothetical protein			CKW09_RS21940	330	109	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4674092	4675012	+					lpxP		CKW09_RS21945	921		old_locus_tag=SAMEA4384070_04388
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4674092	4675012	+	WP_061800682.1	WP_061800682.1		kdo(2)-lipid IV(A) palmitoleoyltransferase	lpxP		CKW09_RS21945	921	306	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4675134	4675829	+							CKW09_RS21950	696		old_locus_tag=SAMEA4384070_04389
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4675134	4675829	+	WP_095100293.1	WP_095100293.1		CTP synthase			CKW09_RS21950	696	231	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4675875	4693730	-							CKW09_RS21955	17856		old_locus_tag=SAMEA4384070_04390
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4675875	4693730	-	WP_095099457.1	WP_095099457.1		non-ribosomal peptide synthetase			CKW09_RS21955	17856	5951	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4694328	4695017	-							CKW09_RS21960	690		old_locus_tag=SAMEA4384070_04391
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4694328	4695017	-	WP_095099461.1	WP_095099461.1		LrgB family protein			CKW09_RS21960	690	229	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4695010	4695432	-							CKW09_RS21965	423		old_locus_tag=SAMEA4384070_04392
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4695010	4695432	-	WP_095099466.1	WP_095099466.1		CidA/LrgA family protein			CKW09_RS21965	423	140	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4695572	4696459	+							CKW09_RS21970	888		old_locus_tag=SAMEA4384070_04393
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4695572	4696459	+	WP_095099469.1	WP_095099469.1		LysR family transcriptional regulator			CKW09_RS21970	888	295	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4696490	4698139	-							CKW09_RS21975	1650		old_locus_tag=SAMEA4384070_04394
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4696490	4698139	-	WP_061799152.1	WP_061799152.1		Na+/H+ antiporter			CKW09_RS21975	1650	549	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4698329	4699690	-							CKW09_RS21980	1362		old_locus_tag=SAMEA4384070_04395
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4698329	4699690	-	WP_095099471.1	WP_095099471.1		NCS2 family permease			CKW09_RS21980	1362	453	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4700041	4700448	-							CKW09_RS21985	408		old_locus_tag=SAMEA4384070_04396
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4700041	4700448	-	WP_061799155.1	WP_061799155.1		VOC family protein			CKW09_RS21985	408	135	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4700496	4701164	-							CKW09_RS21990	669		old_locus_tag=SAMEA4384070_04397
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4700496	4701164	-	WP_095099474.1	WP_095099474.1		glutathione S-transferase			CKW09_RS21990	669	222	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4701161	4701604	-							CKW09_RS21995	444		old_locus_tag=SAMEA4384070_04398
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4701161	4701604	-	WP_061799157.1	WP_061799157.1		lipocalin-like domain-containing protein			CKW09_RS21995	444	147	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4701802	4702062	+							CKW09_RS22000	261		old_locus_tag=SAMEA4384070_04399
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4701802	4702062	+	WP_095099477.1	WP_095099477.1		DUF1471 domain-containing protein			CKW09_RS22000	261	86	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4702118	4703035	-							CKW09_RS22005	918		old_locus_tag=SAMEA4384070_04400
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4702118	4703035	-	WP_095099479.1	WP_095099479.1		LysR family transcriptional regulator			CKW09_RS22005	918	305	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4703164	4703913	+							CKW09_RS22010	750		old_locus_tag=SAMEA4384070_04401
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4703164	4703913	+	WP_095099482.1	WP_095099482.1		3-oxoacyl-ACP reductase FabG			CKW09_RS22010	750	249	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4703962	4704432	-							CKW09_RS22015	471		old_locus_tag=SAMEA4384070_04402
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4703962	4704432	-	WP_095099484.1	WP_095099484.1		Rrf2 family transcriptional regulator			CKW09_RS22015	471	156	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4704588	4704998	+							CKW09_RS22020	411		old_locus_tag=SAMEA4384070_04403
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4704588	4704998	+	WP_181907829.1	WP_181907829.1		DUF1360 domain-containing protein			CKW09_RS22020	411	136	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4704979	4705674	+							CKW09_RS22025	696		old_locus_tag=SAMEA4384070_04404
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4704979	4705674	+	WP_095099486.1	WP_095099486.1		class I SAM-dependent methyltransferase			CKW09_RS22025	696	231	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4706305	4708179	-							CKW09_RS22030	1875		old_locus_tag=SAMEA4384070_04405
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4706305	4708179	-	WP_095095243.1	WP_095095243.1		hypothetical protein			CKW09_RS22030	1875	624	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4708172	4712254	-							CKW09_RS22035	4083		old_locus_tag=SAMEA4384070_04406
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4708172	4712254	-	WP_095095240.1	WP_095095240.1		hypothetical protein			CKW09_RS22035	4083	1360	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4712254	4712730	-							CKW09_RS22040	477		old_locus_tag=SAMEA4384070_04407
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4712254	4712730	-	WP_095095237.1	WP_095095237.1		protein kinase			CKW09_RS22040	477	158	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4712723	4714732	-							CKW09_RS22045	2010		old_locus_tag=SAMEA4384070_04408
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4712723	4714732	-	WP_095095234.1	WP_095095234.1		integrase			CKW09_RS22045	2010	669	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4714725	4716308	-							CKW09_RS22050	1584		old_locus_tag=SAMEA4384070_04409
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4714725	4716308	-	WP_095095231.1	WP_095095231.1		tyrosine-type recombinase/integrase			CKW09_RS22050	1584	527	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4716305	4717486	-							CKW09_RS22055	1182		old_locus_tag=SAMEA4384070_04410
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4716305	4717486	-	WP_095095228.1	WP_095095228.1		site-specific integrase			CKW09_RS22055	1182	393	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4717706	4718242	-					ssb1		CKW09_RS22060	537		old_locus_tag=SAMEA4384070_04411
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4717706	4718242	-	WP_061799165.1	WP_061799165.1		single-stranded DNA-binding protein SSB1	ssb1		CKW09_RS22060	537	178	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4718521	4721349	+					uvrA		CKW09_RS22065	2829		old_locus_tag=SAMEA4384070_04412
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4718521	4721349	+	WP_061799166.1	WP_061799166.1		excinuclease ABC subunit UvrA	uvrA		CKW09_RS22065	2829	942	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4721577	4722629	+							CKW09_RS22070	1053		old_locus_tag=SAMEA4384070_04413
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4721577	4722629	+	WP_095099489.1	WP_095099489.1		NAD(P)-dependent alcohol dehydrogenase			CKW09_RS22070	1053	350	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4722663	4723214	-					maa		CKW09_RS22075	552		old_locus_tag=SAMEA4384070_04414
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4722663	4723214	-	WP_174524370.1	WP_174524370.1		maltose O-acetyltransferase	maa		CKW09_RS22075	552	183	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4723349	4723702	-							CKW09_RS22080	354		old_locus_tag=SAMEA4384070_04415
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4723349	4723702	-	WP_061799170.1	WP_061799170.1		MmcQ/YjbR family DNA-binding protein			CKW09_RS22080	354	117	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4723707	4724123	-							CKW09_RS22085	417		old_locus_tag=SAMEA4384070_04416
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4723707	4724123	-	WP_061799172.1	WP_061799172.1		secondary thiamine-phosphate synthase enzyme YjbQ			CKW09_RS22085	417	138	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4724250	4725443	-							CKW09_RS22090	1194		old_locus_tag=SAMEA4384070_04417
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4724250	4725443	-	WP_095099492.1	WP_095099492.1		aspartate/tyrosine/aromatic aminotransferase			CKW09_RS22090	1194	397	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4725526	4725993	-							CKW09_RS22095	468		old_locus_tag=SAMEA4384070_04418
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4725526	4725993	-	WP_061799174.1	WP_061799174.1		Lrp/AsnC family transcriptional regulator			CKW09_RS22095	468	155	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4726209	4726976	+							CKW09_RS22100	768		old_locus_tag=SAMEA4384070_04419
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4726209	4726976	+	WP_061799176.1	WP_061799176.1		transporter substrate-binding domain-containing protein			CKW09_RS22100	768	255	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4727021	4728100	-					alr		CKW09_RS22105	1080		old_locus_tag=SAMEA4384070_04420
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4727021	4728100	-	WP_095099495.1	WP_095099495.1		alanine racemase	alr		CKW09_RS22105	1080	359	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4728118	4729542	-					dnaB		CKW09_RS22110	1425		old_locus_tag=SAMEA4384070_04421
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4728118	4729542	-	WP_061799178.1	WP_061799178.1		replicative DNA helicase	dnaB		CKW09_RS22110	1425	474	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4729723	4730706	+							CKW09_RS22115	984		old_locus_tag=SAMEA4384070_04422
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4729723	4730706	+	WP_061799179.1	WP_061799179.1		quinone oxidoreductase			CKW09_RS22115	984	327	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4731007	4731225	-					pspG		CKW09_RS22120	219		old_locus_tag=SAMEA4384070_04423
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4731007	4731225	-	WP_061799180.1	WP_061799180.1		envelope stress response protein PspG	pspG		CKW09_RS22120	219	72	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4731382	4732392	-					dusA		CKW09_RS22125	1011		old_locus_tag=SAMEA4384070_04424
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4731382	4732392	-	WP_061799181.1	WP_061799181.1		tRNA dihydrouridine(20/20a) synthase DusA	dusA		CKW09_RS22125	1011	336	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4732668	4733180	+					zur		CKW09_RS22130	513		old_locus_tag=SAMEA4384070_04425
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4732668	4733180	+	WP_061799183.1	WP_061799183.1		zinc uptake transcriptional repressor Zur	zur		CKW09_RS22130	513	170	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4733284	4733493	-							CKW09_RS22135	210		old_locus_tag=SAMEA4384070_04426
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4733284	4733493	-	WP_061799184.1	WP_061799184.1		CsbD family protein			CKW09_RS22135	210	69	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4733811	4735157	-					dinF		CKW09_RS22140	1347		old_locus_tag=SAMEA4384070_04427
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4733811	4735157	-	WP_061799185.1	WP_061799185.1		MATE family efflux transporter DinF	dinF		CKW09_RS22140	1347	448	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4735311	4735919	-					lexA		CKW09_RS22145	609		old_locus_tag=SAMEA4384070_04428
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4735311	4735919	-	WP_061799187.1	WP_061799187.1		transcriptional repressor LexA	lexA		CKW09_RS22145	609	202	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4736020	4736388	-							CKW09_RS22150	369		old_locus_tag=SAMEA4384070_04429
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4736020	4736388	-	WP_061799189.1	WP_061799189.1		diacylglycerol kinase			CKW09_RS22150	369	122	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4736538	4739003	+					plsB		CKW09_RS22155	2466		old_locus_tag=SAMEA4384070_04430
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4736538	4739003	+	WP_095099498.1	WP_095099498.1		glycerol-3-phosphate 1-O-acyltransferase PlsB	plsB		CKW09_RS22155	2466	821	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4739064	4739936	-					ubiA		CKW09_RS22160	873		
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4739064	4739936	-	WP_061799192.1	WP_061799192.1		4-hydroxybenzoate octaprenyltransferase	ubiA		CKW09_RS22160	873	290	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4739954	4740469	-					ubiC		CKW09_RS22165	516		old_locus_tag=SAMEA4384070_04432
CDS	with_protein	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4739954	4740469	-	WP_061799193.1	WP_061799193.1		chorismate lyase	ubiC		CKW09_RS22165	516	171	
gene	protein_coding	GCF_900187015.1	Primary Assembly	chromosome	1	NZ_LT906479.1	4740679	4740849	+							CKW09_RS24630	171		old_locus_tag=SAMEA4384070_04433
