# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4880919	4881239	+					cyaY	64310536	J0X03_RS23120	321		old_locus_tag=J0X03_23120
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4880919	4881239	+	WP_033645025.1	WP_033645025.1		iron donor protein CyaY	cyaY	64310536	J0X03_RS23120	321	106	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4881276	4883828	-						64310537	J0X03_RS23125	2553		old_locus_tag=J0X03_23125
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4881276	4883828	-	WP_019452546.1	WP_019452546.1		class I adenylate cyclase		64310537	J0X03_RS23125	2553	850	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4884144	4885085	+					hemC	64310538	J0X03_RS23130	942		old_locus_tag=J0X03_23130
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4884144	4885085	+	WP_160203889.1	WP_160203889.1		hydroxymethylbilane synthase	hemC	64310538	J0X03_RS23130	942	313	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4885082	4885822	+					hemD	64310539	J0X03_RS23135	741		old_locus_tag=J0X03_23135
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4885082	4885822	+	WP_033645028.1	WP_033645028.1		uroporphyrinogen-III synthase	hemD	64310539	J0X03_RS23135	741	246	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4885845	4886969	+					hemX	64310540	J0X03_RS23140	1125		old_locus_tag=J0X03_23140
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4885845	4886969	+	WP_033645029.1	WP_033645029.1		uroporphyrinogen-III C-methyltransferase	hemX	64310540	J0X03_RS23140	1125	374	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4886973	4888169	+					hemY	64310541	J0X03_RS23145	1197		old_locus_tag=J0X03_23145
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4886973	4888169	+	WP_160203888.1	WP_160203888.1		protoheme IX biogenesis protein HemY	hemY	64310541	J0X03_RS23145	1197	398	
gene	tRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4888896	4888972	-						64310542	J0X03_RS23150	77		old_locus_tag=J0X03_23150
tRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4888896	4888972	-				tRNA-Pro		64310542	J0X03_RS23150	77		anticodon=TGG
gene	tRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4889047	4889133	-						64310543	J0X03_RS23155	87		old_locus_tag=J0X03_23155
tRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4889047	4889133	-				tRNA-Leu		64310543	J0X03_RS23155	87		anticodon=CAG
gene	tRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4889176	4889251	-						64310544	J0X03_RS23160	76		old_locus_tag=J0X03_23160
tRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4889176	4889251	-				tRNA-His		64310544	J0X03_RS23160	76		anticodon=GTG
gene	tRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4889315	4889391	-						64310545	J0X03_RS23165	77		old_locus_tag=J0X03_23165
tRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4889315	4889391	-				tRNA-Arg		64310545	J0X03_RS23165	77		anticodon=CCG
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4889527	4890930	-						64310546	J0X03_RS23170	1404		old_locus_tag=J0X03_23170
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4889527	4890930	-	WP_004934226.1	WP_004934226.1		amino acid permease		64310546	J0X03_RS23170	1404	467	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4891296	4892036	-					rffM	64310547	J0X03_RS23175	741		old_locus_tag=J0X03_23175
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4891296	4892036	-	WP_033645032.1	WP_033645032.1		lipopolysaccharide N-acetylmannosaminouronosyltransferase	rffM	64310547	J0X03_RS23175	741	246	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4892051	4893418	-					wzyE	64310548	J0X03_RS23180	1368		old_locus_tag=J0X03_23180
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4892051	4893418	-	WP_033645034.1	WP_033645034.1		ECA oligosaccharide polymerase	wzyE	64310548	J0X03_RS23180	1368	455	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4893415	4894500	-						64310549	J0X03_RS23185	1086		old_locus_tag=J0X03_23185
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4893415	4894500	-	WP_103681949.1	WP_103681949.1		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase		64310549	J0X03_RS23185	1086	361	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4894497	4895747	-					wzxE	64310550	J0X03_RS23190	1251		old_locus_tag=J0X03_23190
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4894497	4895747	-	WP_101453636.1	WP_101453636.1		lipid III flippase WzxE	wzxE	64310550	J0X03_RS23190	1251	416	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4895749	4896879	-					rffA	64310551	J0X03_RS23195	1131		old_locus_tag=J0X03_23195
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4895749	4896879	-	WP_033631478.1	WP_033631478.1		dTDP-4-amino-4,6-dideoxygalactose transaminase	rffA	64310551	J0X03_RS23195	1131	376	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4896866	4897597	-					rffC	64310552	J0X03_RS23200	732		old_locus_tag=J0X03_23200
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4896866	4897597	-	WP_069100561.1	WP_069100561.1		dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	rffC	64310552	J0X03_RS23200	732	243	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4897575	4898456	-					rfbA	64310553	J0X03_RS23205	882		old_locus_tag=J0X03_23205
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4897575	4898456	-	WP_160203887.1	WP_160203887.1		glucose-1-phosphate thymidylyltransferase RfbA	rfbA	64310553	J0X03_RS23205	882	293	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4898506	4899573	-					rffG	64310554	J0X03_RS23210	1068		old_locus_tag=J0X03_23210
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4898506	4899573	-	WP_033645040.1	WP_033645040.1		dTDP-glucose 4,6-dehydratase	rffG	64310554	J0X03_RS23210	1068	355	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4899570	4900832	-					wecC	64310555	J0X03_RS23215	1263		old_locus_tag=J0X03_23215
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4899570	4900832	-	WP_033645041.1	WP_033645041.1		UDP-N-acetyl-D-mannosamine dehydrogenase	wecC	64310555	J0X03_RS23215	1263	420	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4900829	4901959	-					wecB	64310556	J0X03_RS23220	1131		old_locus_tag=J0X03_23220
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4900829	4901959	-	WP_033645042.1	WP_033645042.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB	64310556	J0X03_RS23220	1131	376	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4902044	4903099	-					wzzE	64310557	J0X03_RS23225	1056		old_locus_tag=J0X03_23225
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4902044	4903099	-	WP_033645043.1	WP_033645043.1		ECA polysaccharide chain length modulation protein	wzzE	64310557	J0X03_RS23225	1056	351	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4903127	4904224	-					wecA	64310558	J0X03_RS23230	1098		old_locus_tag=J0X03_23230
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4903127	4904224	-	WP_025160399.1	WP_025160399.1		UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	wecA	64310558	J0X03_RS23230	1098	365	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4904521	4905780	-					rho	64310559	J0X03_RS23235	1260		old_locus_tag=J0X03_23235
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4904521	4905780	-	WP_004934188.1	WP_004934188.1		transcription termination factor Rho	rho	64310559	J0X03_RS23235	1260	419	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4906181	4906507	-					trxA	64310560	J0X03_RS23240	327		old_locus_tag=J0X03_23240
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4906181	4906507	-	WP_004934187.1	WP_004934187.1		thioredoxin TrxA	trxA	64310560	J0X03_RS23240	327	108	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4906639	4907925	+					rhlB	64310561	J0X03_RS23245	1287		old_locus_tag=J0X03_23245
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4906639	4907925	+	WP_033645045.1	WP_033645045.1		ATP-dependent RNA helicase RhlB	rhlB	64310561	J0X03_RS23245	1287	428	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4907931	4909427	+					ppx	64310562	J0X03_RS23250	1497		old_locus_tag=J0X03_23250
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4907931	4909427	+	WP_099782464.1	WP_099782464.1		exopolyphosphatase	ppx	64310562	J0X03_RS23250	1497	498	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4909460	4911484	-					rep	64310563	J0X03_RS23255	2025		old_locus_tag=J0X03_23255
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4909460	4911484	-	WP_033645047.1	WP_033645047.1		DNA helicase Rep	rep	64310563	J0X03_RS23255	2025	674	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4911594	4911875	+					ppiC	64310564	J0X03_RS23260	282		old_locus_tag=J0X03_23260
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4911594	4911875	+	WP_004934175.1	WP_004934175.1		peptidylprolyl isomerase PpiC	ppiC	64310564	J0X03_RS23260	282	93	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4911902	4913404	-						64310565	J0X03_RS23265	1503		old_locus_tag=J0X03_23265
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4911902	4913404	-	WP_142001765.1	WP_142001765.1		insulinase family protein		64310565	J0X03_RS23265	1503	500	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4913665	4914951	-						64310566	J0X03_RS23270	1287		old_locus_tag=J0X03_23270
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4913665	4914951	-	WP_033645049.1	WP_033645049.1		dicarboxylate/amino acid:cation symporter		64310566	J0X03_RS23270	1287	428	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4915225	4917231	-					hmsP	64310567	J0X03_RS23275	2007		old_locus_tag=J0X03_23275
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4915225	4917231	-	WP_046688042.1	WP_046688042.1		biofilm formation regulator HmsP	hmsP	64310567	J0X03_RS23275	2007	668	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4917462	4920935	-					bcsC	64310568	J0X03_RS23280	3474		old_locus_tag=J0X03_23280
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4917462	4920935	-	WP_160203886.1	WP_160203886.1		cellulose synthase complex outer membrane protein BcsC	bcsC	64310568	J0X03_RS23280	3474	1157	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4920917	4922029	-					bcsZ	64310569	J0X03_RS23285	1113		old_locus_tag=J0X03_23285
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4920917	4922029	-	WP_080273430.1	WP_080273430.1		cellulose synthase complex periplasmic endoglucanase BcsZ	bcsZ	64310569	J0X03_RS23285	1113	370	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4922035	4924323	-					bcsB	64310570	J0X03_RS23290	2289		old_locus_tag=J0X03_23290
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4922035	4924323	-	WP_069100559.1	WP_069100559.1		cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	bcsB	64310570	J0X03_RS23290	2289	762	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4924386	4926989	-					bcsA	64310571	J0X03_RS23295	2604		old_locus_tag=J0X03_23295
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4924386	4926989	-	WP_033645053.1	WP_033645053.1		UDP-forming cellulose synthase catalytic subunit	bcsA	64310571	J0X03_RS23295	2604	867	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4926986	4927726	-					bcsQ	64310572	J0X03_RS23300	741		old_locus_tag=J0X03_23300
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4926986	4927726	-	WP_033645054.1	WP_033645054.1		cellulose biosynthesis protein BcsQ	bcsQ	64310572	J0X03_RS23300	741	246	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4927730	4927921	-					bcsR	64310573	J0X03_RS23305	192		old_locus_tag=J0X03_23305
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4927730	4927921	-	WP_033645055.1	WP_033645055.1		cellulose biosynthesis protein BcsR	bcsR	64310573	J0X03_RS23305	192	63	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4928111	4929679	+					bcsE	64310574	J0X03_RS23310	1569		old_locus_tag=J0X03_23310
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4928111	4929679	+	WP_160203885.1	WP_160203885.1		cellulose biosynthesis protein BcsE	bcsE	64310574	J0X03_RS23310	1569	522	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4929666	4929872	+					bcsF	64310575	J0X03_RS23315	207		old_locus_tag=J0X03_23315
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4929666	4929872	+	WP_033645228.1	WP_033645228.1		cellulose biosynthesis protein BcsF	bcsF	64310575	J0X03_RS23315	207	68	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4929869	4931524	+					bcsG	64310576	J0X03_RS23320	1656		old_locus_tag=J0X03_23320
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4929869	4931524	+	WP_160203884.1	WP_160203884.1		cellulose biosynthesis protein BcsG	bcsG	64310576	J0X03_RS23320	1656	551	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4931812	4932801	-						64310577	J0X03_RS23325	990		old_locus_tag=J0X03_23325
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4931812	4932801	-	WP_015376237.1	WP_015376237.1		ABC transporter ATP-binding protein		64310577	J0X03_RS23325	990	329	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4932798	4933778	-					dppD	64310578	J0X03_RS23330	981		old_locus_tag=J0X03_23330
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4932798	4933778	-	WP_033645058.1	WP_033645058.1		dipeptide ABC transporter ATP-binding protein	dppD	64310578	J0X03_RS23330	981	326	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4933794	4934696	-					dppC	64310579	J0X03_RS23335	903		old_locus_tag=J0X03_23335
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4933794	4934696	-	WP_033645059.1	WP_033645059.1		dipeptide ABC transporter permease DppC	dppC	64310579	J0X03_RS23335	903	300	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4934708	4935727	-					dppB	64310580	J0X03_RS23340	1020		old_locus_tag=J0X03_23340
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4934708	4935727	-	WP_033645060.1	WP_033645060.1		dipeptide ABC transporter permease DppB	dppB	64310580	J0X03_RS23340	1020	339	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4935896	4937503	-						64310581	J0X03_RS23345	1608		old_locus_tag=J0X03_23345
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4935896	4937503	-	WP_042783430.1	WP_042783430.1		ABC transporter substrate-binding protein		64310581	J0X03_RS23345	1608	535	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4938105	4939796	-						64310582	J0X03_RS23350	1692		old_locus_tag=J0X03_23350
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4938105	4939796	-	WP_033645062.1	WP_033645062.1		glycosyl hydrolase family 18 protein		64310582	J0X03_RS23350	1692	563	
gene	ncRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4940223	4940351	-						64310583	J0X03_RS23355	129		old_locus_tag=J0X03_23355
ncRNA	other	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4940223	4940351	-				RtT sRNA		64310583	J0X03_RS23355	129		
gene	tRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4940388	4940464	-						64310584	J0X03_RS23360	77		old_locus_tag=J0X03_23360
tRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4940388	4940464	-				tRNA-Pro		64310584	J0X03_RS23360	77		anticodon=TGG
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4940585	4941916	-						64310585	J0X03_RS23365	1332		old_locus_tag=J0X03_23365
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4940585	4941916	-	WP_033645063.1	WP_033645063.1		MFS transporter		64310585	J0X03_RS23365	1332	443	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4942012	4943556	-					uhpB	64310586	J0X03_RS23370	1545		old_locus_tag=J0X03_23370
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4942012	4943556	-	WP_033652277.1	WP_033652277.1		signal transduction histidine-protein kinase/phosphatase UhpB	uhpB	64310586	J0X03_RS23370	1545	514	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4943553	4944143	-					uhpA	64310587	J0X03_RS23375	591		old_locus_tag=J0X03_23375
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4943553	4944143	-	WP_033645065.1	WP_033645065.1		transcriptional regulator UhpA	uhpA	64310587	J0X03_RS23375	591	196	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4944263	4945957	-					eptB	64310588	J0X03_RS23380	1695		old_locus_tag=J0X03_23380
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4944263	4945957	-	WP_033645066.1	WP_033645066.1		kdo(2)-lipid A phosphoethanolamine 7''-transferase	eptB	64310588	J0X03_RS23380	1695	564	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4946184	4946609	-						64310589	J0X03_RS23385	426		old_locus_tag=J0X03_23385
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4946184	4946609	-	WP_004934114.1	WP_004934114.1		organic hydroperoxide resistance protein		64310589	J0X03_RS23385	426	141	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4946770	4947234	-						64310590	J0X03_RS23390	465		old_locus_tag=J0X03_23390
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4946770	4947234	-	WP_033645067.1	WP_033645067.1		MarR family transcriptional regulator		64310590	J0X03_RS23390	465	154	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4947332	4947931	+						64310591	J0X03_RS23395	600		old_locus_tag=J0X03_23395
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4947332	4947931	+	WP_033652280.1	WP_033652280.1		HD domain-containing protein		64310591	J0X03_RS23395	600	199	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4947932	4949326	-						64310592	J0X03_RS23400	1395		old_locus_tag=J0X03_23400
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4947932	4949326	-	WP_160204699.1	WP_160204699.1		carbohydrate porin		64310592	J0X03_RS23400	1395	464	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4949453	4950856	-					ascB	64310593	J0X03_RS23405	1404		old_locus_tag=J0X03_23405
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4949453	4950856	-	WP_042783423.1	WP_042783423.1		6-phospho-beta-glucosidase	ascB	64310593	J0X03_RS23405	1404	467	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4950871	4952736	-					bglF	64310594	J0X03_RS23410	1866		old_locus_tag=J0X03_23410
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4950871	4952736	-	WP_033645070.1	WP_033645070.1		PTS beta-glucoside transporter subunit IIABC	bglF	64310594	J0X03_RS23410	1866	621	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4953397	4954146	+						64310595	J0X03_RS23415	750		old_locus_tag=J0X03_23415
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4953397	4954146	+	WP_033645071.1	WP_033645071.1		NAD(P)-dependent oxidoreductase		64310595	J0X03_RS23415	750	249	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4954179	4955345	-						64310596	J0X03_RS23420	1167		old_locus_tag=J0X03_23420
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4954179	4955345	-	WP_033645072.1	WP_033645072.1		MFS transporter		64310596	J0X03_RS23420	1167	388	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4955723	4956823	+						64310597	J0X03_RS23425	1101		old_locus_tag=J0X03_23425
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4955723	4956823	+	WP_033645073.1	WP_033645073.1		alkene reductase		64310597	J0X03_RS23425	1101	366	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4957204	4957374	+						64310598	J0X03_RS23430	171		old_locus_tag=J0X03_23430
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4957204	4957374	+	WP_162837995.1	WP_162837995.1		hypothetical protein		64310598	J0X03_RS23430	171	56	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4957439	4957951	-						64310599	J0X03_RS23435	513		old_locus_tag=J0X03_23435
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4957439	4957951	-	WP_046688035.1	WP_046688035.1		DUF962 domain-containing protein		64310599	J0X03_RS23435	513	170	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4958023	4958466	-						64310600	J0X03_RS23440	444		old_locus_tag=J0X03_23440
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4958023	4958466	-	WP_033645075.1	WP_033645075.1		universal stress protein		64310600	J0X03_RS23440	444	147	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4958488	4959042	-						64310602	J0X03_RS23450	555		old_locus_tag=J0X03_23450
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4958488	4959042	-	WP_230358663.1	WP_230358663.1		biotin/lipoyl-binding protein		64310602	J0X03_RS23450	555	184	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4959084	4960619	-						64310603	J0X03_RS23455	1536		old_locus_tag=J0X03_23455
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4959084	4960619	-	WP_033645079.1	WP_033645079.1		MFS transporter		64310603	J0X03_RS23455	1536	511	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4960760	4961662	+						64310604	J0X03_RS23460	903		old_locus_tag=J0X03_23460
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4960760	4961662	+	WP_031299766.1	WP_031299766.1		LysR family transcriptional regulator		64310604	J0X03_RS23460	903	300	
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4961862	4962200	+						64310605	J0X03_RS23465	339		old_locus_tag=J0X03_23465
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4961862	4962200	+	WP_044030221.1	WP_044030221.1		hypothetical protein		64310605	J0X03_RS23465	339	112	
gene	tRNA	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4962348	4962442	-						64310606	J0X03_RS23470	95		old_locus_tag=J0X03_23470
tRNA		GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4962348	4962442	-				tRNA-Sec		64310606	J0X03_RS23470	95		anticodon=TCA
gene	protein_coding	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4962541	4963884	-						64310607	J0X03_RS23475	1344		old_locus_tag=J0X03_23475
CDS	with_protein	GCF_017309605.1	Primary Assembly	chromosome		NZ_CP071320.1	4962541	4963884	-	WP_160203882.1	WP_160203882.1		esterase-like activity of phytase family protein		64310607	J0X03_RS23475	1344	447	
