# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3872372	3872761	-	WP_033632382.1	WP_033632382.1		type II toxin-antitoxin system VapC family toxin			E5D60_RS18440	390	129	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3872765	3873028	-							E5D60_RS18445	264		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3872765	3873028	-	WP_033632381.1	WP_033632381.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein			E5D60_RS18445	264	87	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3873366	3873704	+							E5D60_RS18450	339		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3873366	3873704	+	WP_004941561.1	WP_004941561.1		YegP family protein			E5D60_RS18450	339	112	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3873883	3875235	+					yegQ		E5D60_RS18455	1353		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3873883	3875235	+	WP_060560045.1	WP_060560045.1		tRNA 5-hydroxyuridine modification protein YegQ	yegQ		E5D60_RS18455	1353	450	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3875703	3876608	+					yegS		E5D60_RS18460	906		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3875703	3876608	+	WP_135638495.1	WP_135638495.1		lipid kinase YegS	yegS		E5D60_RS18460	906	301	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3876869	3877918	+					fbaB		E5D60_RS18465	1050		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3876869	3877918	+	WP_015378749.1	WP_015378749.1		class I fructose-bisphosphate aldolase	fbaB		E5D60_RS18465	1050	349	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3878155	3878703	+							E5D60_RS18470	549		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3878155	3878703	+	WP_033632371.1	WP_033632371.1		PTS glucitol/sorbitol transporter subunit IIC			E5D60_RS18470	549	182	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3878719	3879699	+							E5D60_RS18475	981		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3878719	3879699	+	WP_033632370.1	WP_033632370.1		PTS glucitol/sorbitol transporter subunit IIB			E5D60_RS18475	981	326	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3879722	3880084	+					srlB		E5D60_RS18480	363		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3879722	3880084	+	WP_004941520.1	WP_004941520.1		PTS glucitol/sorbitol transporter subunit IIA	srlB		E5D60_RS18480	363	120	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3880095	3880874	+					srlD		E5D60_RS18485	780		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3880095	3880874	+	WP_135638497.1	WP_135638497.1		sorbitol-6-phosphate dehydrogenase	srlD		E5D60_RS18485	780	259	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3880922	3881278	+					gutM		E5D60_RS18490	357		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3880922	3881278	+	WP_033632369.1	WP_033632369.1		transcriptional regulator GutM	gutM		E5D60_RS18490	357	118	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3881362	3882135	+							E5D60_RS18495	774		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3881362	3882135	+	WP_048325242.1	WP_048325242.1		DNA-binding transcriptional repressor			E5D60_RS18495	774	257	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3882128	3883099	+					gutQ		E5D60_RS18500	972		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3882128	3883099	+	WP_049278613.1	WP_049278613.1		arabinose-5-phosphate isomerase GutQ	gutQ		E5D60_RS18500	972	323	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3883139	3883597	-							E5D60_RS18505	459		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3883139	3883597	-	WP_033632367.1	WP_033632367.1		inhibitor of vertebrate lysozyme family protein			E5D60_RS18505	459	152	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3883682	3884482	-					thiD		E5D60_RS18510	801		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3883682	3884482	-	WP_033632365.1	WP_033632365.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD		E5D60_RS18510	801	266	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3884482	3885273	-					thiM		E5D60_RS18515	792		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3884482	3885273	-	WP_033632364.1	WP_033632364.1		hydroxyethylthiazole kinase	thiM		E5D60_RS18515	792	263	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3885497	3886111	-							E5D60_RS18520	615		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3885497	3886111	-	WP_033632363.1	WP_033632363.1		TetR/AcrR family transcriptional regulator			E5D60_RS18520	615	204	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3886329	3886592	+							E5D60_RS18525	264		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3886329	3886592	+	WP_004941494.1	WP_004941494.1		YtcA family lipoprotein			E5D60_RS18525	264	87	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3886603	3887640	+					mdtN		E5D60_RS18530	1038		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3886603	3887640	+	WP_135638499.1	WP_135638499.1		multidrug transporter subunit MdtN	mdtN		E5D60_RS18530	1038	345	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3887645	3889609	+							E5D60_RS18535	1965		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3887645	3889609	+	WP_135638501.1	WP_135638501.1		FUSC family protein			E5D60_RS18535	1965	654	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3889680	3890105	+							E5D60_RS18540	426		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3889680	3890105	+	WP_048325230.1	WP_048325230.1		GNAT family N-acetyltransferase			E5D60_RS18540	426	141	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3890102	3891325	-							E5D60_RS18545	1224		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3890102	3891325	-	WP_060560053.1	WP_060560053.1		MFS transporter			E5D60_RS18545	1224	407	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3891421	3891870	+							E5D60_RS18550	450		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3891421	3891870	+	WP_074469416.1	WP_074469416.1		helix-turn-helix transcriptional regulator			E5D60_RS18550	450	149	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3891877	3892137	-							E5D60_RS18555	261		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3891877	3892137	-	WP_048325223.1	WP_048325223.1		DUF1158 family protein			E5D60_RS18555	261	86	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3892109	3892663	-							E5D60_RS18560	555		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3892109	3892663	-	WP_229705521.1	WP_229705521.1		DUF2778 domain-containing protein			E5D60_RS18560	555	184	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3892847	3893716	+					rluF		E5D60_RS18565	870		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3892847	3893716	+	WP_049278608.1	WP_049278608.1		23S rRNA pseudouridine(2604) synthase RluF	rluF		E5D60_RS18565	870	289	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3893838	3896915	-							E5D60_RS18570	3078		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3893838	3896915	-	WP_082997546.1	WP_082997546.1		autotransporter domain-containing protein			E5D60_RS18570	3078	1025	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3897110	3897424	-							E5D60_RS18575	315		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3897110	3897424	-	WP_015378764.1	WP_015378764.1		hypothetical protein			E5D60_RS18575	315	104	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3897600	3898232	+							E5D60_RS18580	633		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3897600	3898232	+	WP_135638503.1	WP_135638503.1		response regulator transcription factor			E5D60_RS18580	633	210	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3898229	3900010	+							E5D60_RS18585	1782		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3898229	3900010	+	WP_060560055.1	WP_060560055.1		hybrid sensor histidine kinase/response regulator			E5D60_RS18585	1782	593	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3900025	3900858	-							E5D60_RS18590	834		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3900025	3900858	-	WP_033632354.1	WP_033632354.1		enoyl-CoA hydratase/isomerase family protein			E5D60_RS18590	834	277	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3900981	3901355	+							E5D60_RS18595	375		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3900981	3901355	+	WP_033632353.1	WP_033632353.1		helix-turn-helix transcriptional regulator			E5D60_RS18595	375	124	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3901692	3902615	-							E5D60_RS18600	924		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3901692	3902615	-	WP_033632352.1	WP_033632352.1		hypothetical protein			E5D60_RS18600	924	307	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3902618	3903685	-							E5D60_RS18605	1068		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3902618	3903685	-	WP_050501240.1	WP_050501240.1		hypothetical protein			E5D60_RS18605	1068	355	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3904398	3905975	-					guaA		E5D60_RS18610	1578		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3904398	3905975	-	WP_033632331.1	WP_033632331.1		glutamine-hydrolyzing GMP synthase	guaA		E5D60_RS18610	1578	525	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3906079	3907542	-					guaB		E5D60_RS18615	1464		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3906079	3907542	-	WP_004941460.1	WP_004941460.1		IMP dehydrogenase	guaB		E5D60_RS18615	1464	487	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3907713	3909089	+					xseA		E5D60_RS18625	1377		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3907713	3909089	+	WP_033633602.1	WP_033633602.1		exodeoxyribonuclease VII large subunit	xseA		E5D60_RS18625	1377	458	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3909093	3911459	-							E5D60_RS18630	2367		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3909093	3911459	-	WP_060560060.1	WP_060560060.1		glycoside hydrolase family 31 protein			E5D60_RS18630	2367	788	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3911471	3912781	-							E5D60_RS18635	1311		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3911471	3912781	-	WP_015378771.1	WP_015378771.1		MFS transporter			E5D60_RS18635	1311	436	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3913140	3914222	+							E5D60_RS18640	1083		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3913140	3914222	+	WP_004941451.1	WP_004941451.1		LacI family transcriptional regulator			E5D60_RS18640	1083	360	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3914286	3915311	+							E5D60_RS18645	1026		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3914286	3915311	+	WP_015378772.1	WP_015378772.1		M4 family metallopeptidase			E5D60_RS18645	1026	341	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3915311	3915652	+							E5D60_RS18650	342		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3915311	3915652	+	WP_004941448.1	WP_004941448.1		hypothetical protein			E5D60_RS18650	342	113	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3915657	3915878	-							E5D60_RS18655	222		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3915657	3915878	-	WP_004941446.1	WP_004941446.1		zinc ribbon domain-containing protein			E5D60_RS18655	222	73	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3915892	3916848	-							E5D60_RS18660	957		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3915892	3916848	-	WP_033632330.1	WP_033632330.1		AEC family transporter			E5D60_RS18660	957	318	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3916947	3918437	-					der		E5D60_RS18665	1491		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3916947	3918437	-	WP_135638505.1	WP_135638505.1		ribosome biogenesis GTPase Der	der		E5D60_RS18665	1491	496	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3918693	3919874	-					bamB		E5D60_RS18670	1182		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3918693	3919874	-	WP_004941440.1	WP_004941440.1		outer membrane protein assembly factor BamB	bamB		E5D60_RS18670	1182	393	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3919886	3920506	-							E5D60_RS18675	621		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3919886	3920506	-	WP_033632329.1	WP_033632329.1		YfgM family protein			E5D60_RS18675	621	206	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3920520	3921794	-					hisS		E5D60_RS18680	1275		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3920520	3921794	-	WP_004941437.1	WP_004941437.1		histidine--tRNA ligase	hisS		E5D60_RS18680	1275	424	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3921934	3923055	-					ispG		E5D60_RS18685	1122		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3921934	3923055	-	WP_004941434.1	WP_004941434.1		flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG		E5D60_RS18685	1122	373	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3923103	3924077	-					rodZ		E5D60_RS18690	975		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3923103	3924077	-	WP_135638507.1	WP_135638507.1		cytoskeleton protein RodZ	rodZ		E5D60_RS18690	975	324	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3924067	3924816	-					pilW		E5D60_RS18695	750		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3924067	3924816	-	WP_015378776.1	WP_015378776.1		type IV pilus biogenesis/stability protein PilW	pilW		E5D60_RS18695	750	249	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3924915	3926111	-							E5D60_RS18700	1197		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3924915	3926111	-	WP_004941426.1	WP_004941426.1		bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN			E5D60_RS18700	1197	398	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3926344	3926769	-					ndk		E5D60_RS18705	426		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3926344	3926769	-	WP_004941424.1	WP_004941424.1		nucleoside-diphosphate kinase	ndk		E5D60_RS18705	426	141	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3926932	3927762	-					sseB		E5D60_RS18710	831		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3926932	3927762	-	WP_015378777.1	WP_015378777.1		enhanced serine sensitivity protein SseB	sseB		E5D60_RS18710	831	276	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3927851	3929146	-					pepB		E5D60_RS18715	1296		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3927851	3929146	-	WP_033632327.1	WP_033632327.1		aminopeptidase PepB	pepB		E5D60_RS18715	1296	431	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3929230	3929430	-					iscX		E5D60_RS18720	201		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3929230	3929430	-	WP_006327336.1	WP_006327336.1		Fe-S cluster assembly protein IscX	iscX		E5D60_RS18720	201	66	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3929463	3929798	-					fdx		E5D60_RS18725	336		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3929463	3929798	-	WP_004941417.1	WP_004941417.1		ISC system 2Fe-2S type ferredoxin	fdx		E5D60_RS18725	336	111	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3929801	3931651	-					hscA		E5D60_RS18730	1851		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3929801	3931651	-	WP_060560063.1	WP_060560063.1		Fe-S protein assembly chaperone HscA	hscA		E5D60_RS18730	1851	616	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3931684	3932205	-					hscB		E5D60_RS18735	522		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3931684	3932205	-	WP_004941412.1	WP_004941412.1		co-chaperone HscB	hscB		E5D60_RS18735	522	173	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3932268	3932591	-					iscA		E5D60_RS18740	324		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3932268	3932591	-	WP_004941410.1	WP_004941410.1		iron-sulfur cluster assembly protein IscA	iscA		E5D60_RS18740	324	107	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3932646	3933032	-					iscU		E5D60_RS18745	387		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3932646	3933032	-	WP_004941408.1	WP_004941408.1		Fe-S cluster assembly scaffold IscU	iscU		E5D60_RS18745	387	128	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3933057	3934271	-					iscS		E5D60_RS18750	1215		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3933057	3934271	-	WP_015378780.1	WP_015378780.1		cysteine desulfurase	iscS		E5D60_RS18750	1215	404	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3934326	3934820	-					iscR		E5D60_RS18755	495		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3934326	3934820	-	WP_004941404.1	WP_004941404.1		Fe-S cluster assembly transcriptional regulator IscR	iscR		E5D60_RS18755	495	164	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3935013	3935747	-					trmJ		E5D60_RS18760	735		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3935013	3935747	-	WP_015378781.1	WP_015378781.1		tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ	trmJ		E5D60_RS18760	735	244	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3935867	3936670	+					suhB		E5D60_RS18765	804		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3935867	3936670	+	WP_004941400.1	WP_004941400.1		inositol-1-monophosphatase	suhB		E5D60_RS18765	804	267	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3936728	3937750	-							E5D60_RS18770	1023		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3936728	3937750	-	WP_060560064.1	WP_060560064.1		nickel/cobalt transporter			E5D60_RS18770	1023	340	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3937741	3938376	-							E5D60_RS18775	636		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3937741	3938376	-	WP_050501234.1	WP_050501234.1		DUF1007 family protein			E5D60_RS18775	636	211	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3938559	3939824	+					csiE		E5D60_RS18780	1266		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3938559	3939824	+	WP_135638509.1	WP_135638509.1		stationary phase inducible protein CsiE	csiE		E5D60_RS18780	1266	421	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3939825	3940970	-							E5D60_RS18785	1146		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3939825	3940970	-	WP_049278282.1	WP_049278282.1		3-phenylpropionate MFS transporter			E5D60_RS18785	1146	381	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3941127	3942380	-							E5D60_RS18790	1254		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3941127	3942380	-	WP_025303922.1	WP_025303922.1		serine hydroxymethyltransferase			E5D60_RS18790	1254	417	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3942738	3943928	+					hmpA		E5D60_RS18795	1191		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3942738	3943928	+	WP_049242175.1	WP_049242175.1		NO-inducible flavohemoprotein	hmpA		E5D60_RS18795	1191	396	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3943966	3945150	-							E5D60_RS18800	1185		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3943966	3945150	-	WP_135638511.1	WP_135638511.1		cytochrome c			E5D60_RS18800	1185	394	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3945147	3947057	-							E5D60_RS18805	1911		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3945147	3947057	-	WP_049186755.1	WP_049186755.1		NAD(P)/FAD-dependent oxidoreductase			E5D60_RS18805	1911	636	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3947143	3948567	-					patD		E5D60_RS18810	1425		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3947143	3948567	-	WP_033632318.1	WP_033632318.1		aminobutyraldehyde dehydrogenase	patD		E5D60_RS18810	1425	474	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3948603	3949409	-							E5D60_RS18815	807		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3948603	3949409	-	WP_004941378.1	WP_004941378.1		ABC transporter permease			E5D60_RS18815	807	268	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3949399	3950343	-							E5D60_RS18820	945		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3949399	3950343	-	WP_033632317.1	WP_033632317.1		ABC transporter permease			E5D60_RS18820	945	314	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3950345	3951373	-							E5D60_RS18825	1029		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3950345	3951373	-	WP_135638513.1	WP_135638513.1		ABC transporter ATP-binding protein			E5D60_RS18825	1029	342	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3951427	3952581	-							E5D60_RS18830	1155		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3951427	3952581	-	WP_135638515.1	WP_135638515.1		ABC transporter substrate-binding protein			E5D60_RS18830	1155	384	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3952655	3954118	-							E5D60_RS18835	1464		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3952655	3954118	-	WP_135638517.1	WP_135638517.1		gamma-aminobutyraldehyde dehydrogenase			E5D60_RS18835	1464	487	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3954234	3955157	-							E5D60_RS18840	924		
CDS	with_protein	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3954234	3955157	-	WP_015378793.1	WP_015378793.1		LysR substrate-binding domain-containing protein			E5D60_RS18840	924	307	
gene	protein_coding	GCF_004768745.1	Primary Assembly	chromosome		NZ_CP038662.1	3955374	3955712	-					glnB		E5D60_RS18845	339		
