# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4233055	4233324	+					minE	61766090	I6G83_RS19920	270		old_locus_tag=I6G83_19920
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4233055	4233324	+	WP_015672599.1	WP_015672599.1		cell division topological specificity factor MinE	minE	61766090	I6G83_RS19920	270	89	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4233562	4234683	-					rnd	61766091	I6G83_RS19925	1122		old_locus_tag=I6G83_19925
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4233562	4234683	-	WP_054304775.1	WP_054304775.1		ribonuclease D	rnd	61766091	I6G83_RS19925	1122	373	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4234769	4236457	-					fadD	61766092	I6G83_RS19930	1689		old_locus_tag=I6G83_19930
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4234769	4236457	-	WP_054304776.1	WP_054304776.1		long-chain-fatty-acid--CoA ligase FadD	fadD	61766092	I6G83_RS19930	1689	562	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4236665	4237255	-						61766093	I6G83_RS19935	591		old_locus_tag=I6G83_19935
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4236665	4237255	-	WP_054304777.1	WP_054304777.1		Slp family lipoprotein		61766093	I6G83_RS19935	591	196	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4237361	4238062	-					tsaB	61766094	I6G83_RS19940	702		old_locus_tag=I6G83_19940
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4237361	4238062	-	WP_015672603.1	WP_015672603.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB	61766094	I6G83_RS19940	702	233	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4238166	4240067	-						61766095	I6G83_RS19945	1902		old_locus_tag=I6G83_19945
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4238166	4240067	-	WP_054304778.1	WP_054304778.1		ATP-dependent DNA helicase		61766095	I6G83_RS19945	1902	633	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4240189	4240533	+						61766096	I6G83_RS19950	345		old_locus_tag=I6G83_19950
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4240189	4240533	+	WP_015672605.1	WP_015672605.1		RidA family protein		61766096	I6G83_RS19950	345	114	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4240594	4240923	-					mdtI	61766097	I6G83_RS19955	330		old_locus_tag=I6G83_19955
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4240594	4240923	-	WP_041412126.1	WP_041412126.1		multidrug/spermidine efflux SMR transporter subunit MdtI	mdtI	61766097	I6G83_RS19955	330	109	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4240910	4241278	-					mdtJ	61766098	I6G83_RS19960	369		old_locus_tag=I6G83_19960
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4240910	4241278	-	WP_054304779.1	WP_054304779.1		multidrug/spermidine efflux SMR transporter subunit MdtJ	mdtJ	61766098	I6G83_RS19960	369	122	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4241844	4242485	-						61766099	I6G83_RS19965	642		old_locus_tag=I6G83_19965
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4241844	4242485	-	WP_054304780.1	WP_054304780.1		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase		61766099	I6G83_RS19965	642	213	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4242628	4244103	-					zwf	61766100	I6G83_RS19970	1476		old_locus_tag=I6G83_19970
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4242628	4244103	-	WP_015672609.1	WP_015672609.1		glucose-6-phosphate dehydrogenase	zwf	61766100	I6G83_RS19970	1476	491	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4244562	4245434	+						61766101	I6G83_RS19975	873		old_locus_tag=I6G83_19975
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4244562	4245434	+	WP_054304816.1	WP_054304816.1		MurR/RpiR family transcriptional regulator		61766101	I6G83_RS19975	873	290	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4245648	4247090	+					pyk	61766102	I6G83_RS19980	1443		old_locus_tag=I6G83_19980
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4245648	4247090	+	WP_015672611.1	WP_015672611.1		pyruvate kinase	pyk	61766102	I6G83_RS19980	1443	480	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4247188	4247448	+						61766103	I6G83_RS19985	261		old_locus_tag=I6G83_19985
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4247188	4247448	+	WP_054304781.1	WP_054304781.1		leucine-rich repeat domain-containing protein		61766103	I6G83_RS19985	261	86	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4247502	4248470	-					lpxM	61766104	I6G83_RS19990	969		old_locus_tag=I6G83_19990
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4247502	4248470	-	WP_015672612.1	WP_015672612.1		lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase	lpxM	61766104	I6G83_RS19990	969	322	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4248670	4249992	-					mepM	61766105	I6G83_RS19995	1323		old_locus_tag=I6G83_19995
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4248670	4249992	-	WP_054304782.1	WP_054304782.1		murein DD-endopeptidase MepM	mepM	61766105	I6G83_RS19995	1323	440	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4250014	4250949	-					znuA	61766106	I6G83_RS20000	936		old_locus_tag=I6G83_20000
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4250014	4250949	-	WP_054304783.1	WP_054304783.1		zinc ABC transporter substrate-binding protein ZnuA	znuA	61766106	I6G83_RS20000	936	311	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4251027	4251785	+					znuC	61766107	I6G83_RS20005	759		old_locus_tag=I6G83_20005
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4251027	4251785	+	WP_054304784.1	WP_054304784.1		zinc ABC transporter ATP-binding protein ZnuC	znuC	61766107	I6G83_RS20005	759	252	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4251782	4252567	+					znuB	61766108	I6G83_RS20010	786		old_locus_tag=I6G83_20010
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4251782	4252567	+	WP_015672616.1	WP_015672616.1		zinc ABC transporter permease subunit ZnuB	znuB	61766108	I6G83_RS20010	786	261	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4252647	4253651	-					ruvB	61766109	I6G83_RS20015	1005		old_locus_tag=I6G83_20015
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4252647	4253651	-	WP_015672617.1	WP_015672617.1		Holliday junction branch migration DNA helicase RuvB	ruvB	61766109	I6G83_RS20015	1005	334	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4253671	4254285	-					ruvA	61766110	I6G83_RS20020	615		old_locus_tag=I6G83_20020
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4253671	4254285	-	WP_015672618.1	WP_015672618.1		Holliday junction branch migration protein RuvA	ruvA	61766110	I6G83_RS20020	615	204	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4254423	4254944	-					ruvC	61766111	I6G83_RS20025	522		old_locus_tag=I6G83_20025
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4254423	4254944	-	WP_015672619.1	WP_015672619.1		crossover junction endodeoxyribonuclease RuvC	ruvC	61766111	I6G83_RS20025	522	173	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4255018	4255761	-						61766112	I6G83_RS20030	744		old_locus_tag=I6G83_20030
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4255018	4255761	-	WP_015672620.1	WP_015672620.1		YebC/PmpR family DNA-binding transcriptional regulator		61766112	I6G83_RS20030	744	247	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4255781	4256227	-					nudB	61766113	I6G83_RS20035	447		old_locus_tag=I6G83_20035
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4255781	4256227	-	WP_015672621.1	WP_015672621.1		dihydroneopterin triphosphate diphosphatase	nudB	61766113	I6G83_RS20035	447	148	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4256227	4258020	-					aspS	61766114	I6G83_RS20040	1794		old_locus_tag=I6G83_20040
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4256227	4258020	-	WP_054304785.1	WP_054304785.1		aspartate--tRNA ligase	aspS	61766114	I6G83_RS20040	1794	597	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4258032	4258319	-						61766115	I6G83_RS20045	288		old_locus_tag=I6G83_20045
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4258032	4258319	-	WP_225365585.1	WP_225365585.1		zinc ribbon domain-containing protein		61766115	I6G83_RS20045	288	95	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4258511	4259083	+						61766116	I6G83_RS20050	573		old_locus_tag=I6G83_20050
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4258511	4259083	+	WP_054304786.1	WP_054304786.1		hydrolase		61766116	I6G83_RS20050	573	190	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4259156	4259968	+						61766117	I6G83_RS20055	813		old_locus_tag=I6G83_20055
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4259156	4259968	+	WP_054304787.1	WP_054304787.1		DUF72 domain-containing protein		61766117	I6G83_RS20055	813	270	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4260071	4260466	+						61766118	I6G83_RS20060	396		old_locus_tag=I6G83_20060
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4260071	4260466	+	WP_015672626.1	WP_015672626.1		MAPEG family protein		61766118	I6G83_RS20060	396	131	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4260578	4261321	+					cmoA	61766119	I6G83_RS20065	744		old_locus_tag=I6G83_20065
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4260578	4261321	+	WP_054304788.1	WP_054304788.1		carboxy-S-adenosyl-L-methionine synthase CmoA	cmoA	61766119	I6G83_RS20065	744	247	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4261318	4262289	+					cmoB	61766120	I6G83_RS20070	972		old_locus_tag=I6G83_20070
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4261318	4262289	+	WP_015672628.1	WP_015672628.1		tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	cmoB	61766120	I6G83_RS20070	972	323	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4262345	4262704	-						61766121	I6G83_RS20075	360		old_locus_tag=I6G83_20075
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4262345	4262704	-	WP_054304789.1	WP_054304789.1		hypothetical protein		61766121	I6G83_RS20075	360	119	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4262949	4263662	-						61766122	I6G83_RS20080	714		old_locus_tag=I6G83_20080
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4262949	4263662	-	WP_054304791.1	WP_054304791.1		HPP family protein		61766122	I6G83_RS20080	714	237	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4263797	4264399	-						61766123	I6G83_RS20085	603		old_locus_tag=I6G83_20085
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4263797	4264399	-	WP_071889315.1	WP_071889315.1		TetR/AcrR family transcriptional regulator		61766123	I6G83_RS20085	603	200	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4264601	4265284	-						61766124	I6G83_RS20090	684		old_locus_tag=I6G83_20090
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4264601	4265284	-	WP_054304793.1	WP_054304793.1		porin family protein		61766124	I6G83_RS20090	684	227	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4265312	4265779	-						61766125	I6G83_RS20095	468		old_locus_tag=I6G83_20095
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4265312	4265779	-	WP_054304794.1	WP_054304794.1		SRPBCC family protein		61766125	I6G83_RS20095	468	155	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4265791	4269114	-						61766126	I6G83_RS20100	3324		old_locus_tag=I6G83_20100
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4265791	4269114	-	WP_072186052.1	WP_072186052.1		hypothetical protein		61766126	I6G83_RS20100	3324	1107	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4269122	4270156	-						61766127	I6G83_RS20105	1035		old_locus_tag=I6G83_20105
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4269122	4270156	-	WP_054304796.1	WP_054304796.1		phosphopantetheine-binding protein		61766127	I6G83_RS20105	1035	344	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4270206	4271942	-						61766128	I6G83_RS20110	1737		old_locus_tag=I6G83_20110
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4270206	4271942	-	WP_054304797.1	WP_054304797.1		FAD-dependent monooxygenase		61766128	I6G83_RS20110	1737	578	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4271945	4272559	-						61766129	I6G83_RS20115	615		old_locus_tag=I6G83_20115
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4271945	4272559	-	WP_054304798.1	WP_054304798.1		HAD-IB family hydrolase		61766129	I6G83_RS20115	615	204	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4272549	4274066	-						61766130	I6G83_RS20120	1518		old_locus_tag=I6G83_20120
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4272549	4274066	-	WP_054304799.1	WP_054304799.1		acyl--CoA ligase		61766130	I6G83_RS20120	1518	505	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4274117	4275340	-						61766131	I6G83_RS20125	1224		old_locus_tag=I6G83_20125
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4274117	4275340	-	WP_232238928.1	WP_232238928.1		SDR family oxidoreductase		61766131	I6G83_RS20125	1224	407	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4275558	4276316	-					cutC	61766132	I6G83_RS20130	759		old_locus_tag=I6G83_20130
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4275558	4276316	-	WP_054304801.1	WP_054304801.1		copper homeostasis protein CutC	cutC	61766132	I6G83_RS20130	759	252	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4276418	4277566	+						61766133	I6G83_RS20135	1149		old_locus_tag=I6G83_20135
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4276418	4277566	+	WP_054304802.1	WP_054304802.1		PatB family C-S lyase		61766133	I6G83_RS20135	1149	382	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4277563	4278126	-						61766134	I6G83_RS20140	564		old_locus_tag=I6G83_20140
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4277563	4278126	-	WP_054304803.1	WP_054304803.1		VOC family protein		61766134	I6G83_RS20140	564	187	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4279014	4280744	+					argS	61766135	I6G83_RS20145	1731		old_locus_tag=I6G83_20145
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4279014	4280744	+	WP_054304804.1	WP_054304804.1		arginine--tRNA ligase	argS	61766135	I6G83_RS20145	1731	576	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4280815	4282350	-					murJ	61766136	I6G83_RS20150	1536		old_locus_tag=I6G83_20150
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4280815	4282350	-	WP_054304805.1	WP_054304805.1		murein biosynthesis integral membrane protein MurJ	murJ	61766136	I6G83_RS20150	1536	511	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4282462	4283397	-						61766137	I6G83_RS20155	936		old_locus_tag=I6G83_20155
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4282462	4283397	-	WP_054304806.1	WP_054304806.1		Gfo/Idh/MocA family oxidoreductase		61766137	I6G83_RS20155	936	311	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4283390	4284037	-						61766138	I6G83_RS20160	648		old_locus_tag=I6G83_20160
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4283390	4284037	-	WP_054304807.1	WP_054304807.1		DUF480 domain-containing protein		61766138	I6G83_RS20160	648	215	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4284047	4284631	-					rimJ	61766139	I6G83_RS20165	585		old_locus_tag=I6G83_20165
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4284047	4284631	-	WP_054304817.1	WP_054304817.1		ribosomal protein S5-alanine N-acetyltransferase	rimJ	61766139	I6G83_RS20165	585	194	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4284961	4285215	+						61766140	I6G83_RS20170	255		old_locus_tag=I6G83_20170
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4284961	4285215	+	WP_054304808.1	WP_054304808.1		hypothetical protein		61766140	I6G83_RS20170	255	84	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4285349	4285996	+					grxB	61766141	I6G83_RS20175	648		old_locus_tag=I6G83_20175
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4285349	4285996	+	WP_054304809.1	WP_054304809.1		glutaredoxin 2	grxB	61766141	I6G83_RS20175	648	215	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4286031	4287674	+						61766142	I6G83_RS20180	1644		old_locus_tag=I6G83_20180
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4286031	4287674	+	WP_054304810.1	WP_054304810.1		AarF/UbiB family protein		61766142	I6G83_RS20180	1644	547	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4287834	4288397	+						61766143	I6G83_RS20185	564		old_locus_tag=I6G83_20185
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4287834	4288397	+	WP_015672641.1	WP_015672641.1		lipoprotein		61766143	I6G83_RS20185	564	187	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4288440	4289018	-						61766144	I6G83_RS20190	579		old_locus_tag=I6G83_20190
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4288440	4289018	-	WP_054304811.1	WP_054304811.1		molecular chaperone		61766144	I6G83_RS20190	579	192	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4289060	4289797	-						61766145	I6G83_RS20195	738		old_locus_tag=I6G83_20195
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4289060	4289797	-	WP_015672643.1	WP_015672643.1		phosphatase		61766145	I6G83_RS20195	738	245	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4289879	4290820	-					ghrA	61766146	I6G83_RS20200	942		old_locus_tag=I6G83_20200
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4289879	4290820	-	WP_054304812.1	WP_054304812.1		glyoxylate/hydroxypyruvate reductase GhrA	ghrA	61766146	I6G83_RS20200	942	313	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4290962	4292431	-						61766147	I6G83_RS20205	1470		old_locus_tag=I6G83_20205
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4290962	4292431	-	WP_054304813.1	WP_054304813.1		oligopeptide:H+ symporter		61766147	I6G83_RS20205	1470	489	
gene	tRNA	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4292922	4293011	+						61766148	I6G83_RS20210	90		old_locus_tag=I6G83_20210
tRNA		GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4292922	4293011	+				tRNA-Ser		61766148	I6G83_RS20210	90		anticodon=GGA
gene	ncRNA	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4293057	4293177	+						61766149	I6G83_RS20215	121		old_locus_tag=I6G83_20215
ncRNA	other	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4293057	4293177	+				RtT sRNA		61766149	I6G83_RS20215	121		
gene	tRNA	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4293852	4293941	+						61766150	I6G83_RS20220	90		old_locus_tag=I6G83_20220
tRNA		GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4293852	4293941	+				tRNA-Ser		61766150	I6G83_RS20220	90		anticodon=GGA
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4294619	4295473	-					kdsA	61766151	I6G83_RS20225	855		old_locus_tag=I6G83_20225
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4294619	4295473	-	WP_015672646.1	WP_015672646.1		3-deoxy-8-phosphooctulonate synthase	kdsA	61766151	I6G83_RS20225	855	284	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4295507	4296316	-					sirB1	61766152	I6G83_RS20230	810		old_locus_tag=I6G83_20230
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4295507	4296316	-	WP_054307640.1	WP_054307640.1		invasion regulator SirB1	sirB1	61766152	I6G83_RS20230	810	269	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4296313	4296714	-						61766153	I6G83_RS20235	402		old_locus_tag=I6G83_20235
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4296313	4296714	-	WP_174545388.1	WP_174545388.1		SirB2 family protein		61766153	I6G83_RS20235	402	133	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4296737	4297579	-					prmC	61766154	I6G83_RS20240	843		old_locus_tag=I6G83_20240
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4296737	4297579	-	WP_054307642.1	WP_054307642.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC	61766154	I6G83_RS20240	843	280	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4297579	4298664	-					prfA	61766155	I6G83_RS20245	1086		old_locus_tag=I6G83_20245
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4297579	4298664	-	WP_054307643.1	WP_054307643.1		peptide chain release factor 1	prfA	61766155	I6G83_RS20245	1086	361	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4298697	4299959	-					hemA	61766156	I6G83_RS20250	1263		old_locus_tag=I6G83_20250
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4298697	4299959	-	WP_015672651.1	WP_015672651.1		glutamyl-tRNA reductase	hemA	61766156	I6G83_RS20250	1263	420	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4300514	4301665	+						61766157	I6G83_RS20255	1152		old_locus_tag=I6G83_20255
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4300514	4301665	+	WP_054307648.1	WP_054307648.1		autotransporter domain-containing protein		61766157	I6G83_RS20255	1152	383	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4301899	4302522	+					lolB	61766158	I6G83_RS20260	624		old_locus_tag=I6G83_20260
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4301899	4302522	+	WP_015672653.1	WP_015672653.1		lipoprotein insertase outer membrane protein LolB	lolB	61766158	I6G83_RS20260	624	207	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4302519	4303379	+					ispE	61766159	I6G83_RS20265	861		old_locus_tag=I6G83_20265
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4302519	4303379	+	WP_054307644.1	WP_054307644.1		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE	61766159	I6G83_RS20265	861	286	
gene	protein_coding	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4303560	4304507	+					prs	61766160	I6G83_RS20270	948		old_locus_tag=I6G83_20270
CDS	with_protein	GCF_016026735.1	Primary Assembly	chromosome		NZ_CP065640.1	4303560	4304507	+	WP_015672655.1	WP_015672655.1		ribose-phosphate diphosphokinase	prs	61766160	I6G83_RS20270	948	315	
